# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-09-25 19:37:02 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05567500 MACKINAW RIVER NEAR CONGERVILLE, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05567500
#            TS   parameter     Description
#         50673       00060     Discharge, cubic feet per second
#         50674       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	50673_00060	50673_00060_cd	50674_00065	50674_00065_cd
USGS	05567500	2017-02-14 09:45	CST	715	A	3.24	A
USGS	05567500	2017-02-14 10:00	CST	710	A	3.23	A
USGS	05567500	2017-02-14 10:15	CST	710	A	3.23	A
USGS	05567500	2017-02-14 10:30	CST	706	A	3.22	A
USGS	05567500	2017-02-14 10:45	CST	706	A	3.22	A
USGS	05567500	2017-02-14 11:00	CST	702	A	3.21	A
USGS	05567500	2017-02-14 11:15	CST	702	A	3.21	A
USGS	05567500	2017-02-14 11:30	CST	706	A	3.22	A
USGS	05567500	2017-02-14 11:45	CST	706	A	3.22	A
USGS	05567500	2017-02-14 12:00	CST	698	A	3.20	A
USGS	05567500	2017-02-14 12:15	CST	706	A	3.22	A
USGS	05567500	2017-02-14 12:30	CST	698	A	3.20	A
USGS	05567500	2017-02-14 12:45	CST	702	A	3.21	A
USGS	05567500	2017-02-14 13:00	CST	702	A	3.21	A
USGS	05567500	2017-02-14 13:15	CST	706	A	3.22	A
USGS	05567500	2017-02-14 13:30	CST	694	A	3.19	A
USGS	05567500	2017-02-14 13:45	CST	694	A	3.19	A
USGS	05567500	2017-02-14 14:00	CST	694	A	3.19	A
USGS	05567500	2017-02-14 14:15	CST	698	A	3.20	A
USGS	05567500	2017-02-14 14:30	CST	694	A	3.19	A
USGS	05567500	2017-02-14 14:45	CST	694	A	3.19	A
USGS	05567500	2017-02-14 15:00	CST	698	A	3.20	A
USGS	05567500	2017-02-14 15:15	CST	694	A	3.19	A
USGS	05567500	2017-02-14 15:30	CST	686	A	3.18	A
USGS	05567500	2017-02-14 15:45	CST	694	A	3.19	A
USGS	05567500	2017-02-14 16:00	CST	678	A	3.16	A
USGS	05567500	2017-02-14 16:15	CST	702	A	3.21	A
USGS	05567500	2017-02-14 16:30	CST	694	A	3.19	A
USGS	05567500	2017-02-14 16:45	CST	686	A	3.18	A
USGS	05567500	2017-02-14 17:00	CST	682	A	3.17	A
USGS	05567500	2017-02-14 17:15	CST	682	A	3.17	A
USGS	05567500	2017-02-14 17:30	CST	678	A	3.16	A
USGS	05567500	2017-02-14 17:45	CST	682	A	3.17	A
USGS	05567500	2017-02-14 18:00	CST	682	A	3.17	A
USGS	05567500	2017-02-14 18:15	CST	678	A	3.16	A
USGS	05567500	2017-02-14 18:30	CST	678	A	3.16	A
USGS	05567500	2017-02-14 18:45	CST	674	A	3.15	A
USGS	05567500	2017-02-14 19:00	CST	678	A	3.16	A
USGS	05567500	2017-02-14 19:15	CST	678	A	3.16	A
USGS	05567500	2017-02-14 19:30	CST	682	A	3.17	A
USGS	05567500	2017-02-14 19:45	CST	678	A	3.16	A
USGS	05567500	2017-02-14 20:00	CST	678	A	3.16	A
USGS	05567500	2017-02-14 20:15	CST	682	A	3.17	A
USGS	05567500	2017-02-14 20:30	CST	678	A	3.16	A
USGS	05567500	2017-02-14 20:45	CST	674	A	3.15	A
USGS	05567500	2017-02-14 21:00	CST	674	A	3.15	A
USGS	05567500	2017-02-14 21:15	CST	674	A	3.15	A
USGS	05567500	2017-02-14 21:30	CST	674	A	3.15	A
USGS	05567500	2017-02-14 21:45	CST	674	A	3.15	A
USGS	05567500	2017-02-14 22:00	CST	670	A	3.14	A
USGS	05567500	2017-02-14 22:15	CST	666	A	3.13	A
USGS	05567500	2017-02-14 22:30	CST	670	A	3.14	A
USGS	05567500	2017-02-14 22:45	CST	670	A	3.14	A
USGS	05567500	2017-02-14 23:00	CST	670	A	3.14	A
USGS	05567500	2017-02-14 23:15	CST	670	A	3.14	A
USGS	05567500	2017-02-14 23:30	CST	662	A	3.12	A
USGS	05567500	2017-02-14 23:45	CST	662	A	3.12	A
USGS	05567500	2017-02-15 00:00	CST	662	A	3.12	A
USGS	05567500	2017-02-15 00:15	CST	662	A	3.12	A
USGS	05567500	2017-02-15 00:30	CST	670	A	3.14	A
USGS	05567500	2017-02-15 00:45	CST	662	A	3.12	A
USGS	05567500	2017-02-15 01:00	CST	662	A	3.12	A
USGS	05567500	2017-02-15 01:15	CST	666	A	3.13	A
USGS	05567500	2017-02-15 01:30	CST	666	A	3.13	A
USGS	05567500	2017-02-15 01:45	CST	662	A	3.12	A
USGS	05567500	2017-02-15 02:00	CST	658	A	3.11	A
USGS	05567500	2017-02-15 02:15	CST	655	A	3.10	A
USGS	05567500	2017-02-15 02:30	CST	662	A	3.12	A
USGS	05567500	2017-02-15 02:45	CST	662	A	3.12	A
USGS	05567500	2017-02-15 03:00	CST	662	A	3.12	A
USGS	05567500	2017-02-15 03:15	CST	655	A	3.10	A
USGS	05567500	2017-02-15 03:30	CST	655	A	3.10	A
USGS	05567500	2017-02-15 03:45	CST	658	A	3.11	A
USGS	05567500	2017-02-15 04:00	CST	658	A	3.11	A
USGS	05567500	2017-02-15 04:15	CST	658	A	3.11	A
USGS	05567500	2017-02-15 04:30	CST	655	A	3.10	A
USGS	05567500	2017-02-15 04:45	CST	655	A	3.10	A
USGS	05567500	2017-02-15 05:00	CST	655	A	3.10	A
USGS	05567500	2017-02-15 05:15	CST	647	A	3.08	A
USGS	05567500	2017-02-15 05:30	CST	655	A	3.10	A
USGS	05567500	2017-02-15 05:45	CST	655	A	3.10	A
USGS	05567500	2017-02-15 06:00	CST	651	A	3.09	A
USGS	05567500	2017-02-15 06:15	CST	651	A	3.09	A
USGS	05567500	2017-02-15 06:30	CST	651	A	3.09	A
USGS	05567500	2017-02-15 06:45	CST	647	A	3.08	A
USGS	05567500	2017-02-15 07:00	CST	647	A	3.08	A
USGS	05567500	2017-02-15 07:15	CST	647	A	3.08	A
USGS	05567500	2017-02-15 07:30	CST	647	A	3.08	A
USGS	05567500	2017-02-15 07:45	CST	647	A	3.08	A
USGS	05567500	2017-02-15 08:00	CST	647	A	3.08	A
USGS	05567500	2017-02-15 08:15	CST	643	A	3.07	A
USGS	05567500	2017-02-15 08:30	CST	643	A	3.07	A
USGS	05567500	2017-02-15 08:45	CST	647	A	3.08	A
USGS	05567500	2017-02-15 09:00	CST	639	A	3.06	A
USGS	05567500	2017-02-15 09:15	CST	639	A	3.06	A
USGS	05567500	2017-02-15 09:30	CST	643	A	3.07	A
USGS	05567500	2017-02-15 09:45	CST	635	A	3.05	A
USGS	05567500	2017-02-15 10:00	CST	639	A	3.06	A
USGS	05567500	2017-02-15 10:15	CST	639	A	3.06	A
USGS	05567500	2017-02-15 10:30	CST	635	A	3.05	A
USGS	05567500	2017-02-15 10:45	CST	631	A	3.04	A
USGS	05567500	2017-02-15 11:00	CST	631	A	3.04	A
USGS	05567500	2017-02-15 11:15	CST	635	A	3.05	A
USGS	05567500	2017-02-15 11:30	CST	631	A	3.04	A
USGS	05567500	2017-02-15 11:45	CST	620	A	3.01	A
USGS	05567500	2017-02-15 12:00	CST	620	A	3.01	A
USGS	05567500	2017-02-15 12:15	CST	627	A	3.03	A
USGS	05567500	2017-02-15 12:30	CST	627	A	3.03	A
USGS	05567500	2017-02-15 12:45	CST	623	A	3.02	A
USGS	05567500	2017-02-15 13:00	CST	627	A	3.03	A
USGS	05567500	2017-02-15 13:15	CST	627	A	3.03	A
USGS	05567500	2017-02-15 13:30	CST	623	A	3.02	A
USGS	05567500	2017-02-15 13:45	CST	623	A	3.02	A
USGS	05567500	2017-02-15 14:00	CST	623	A	3.02	A
USGS	05567500	2017-02-15 14:15	CST	623	A	3.02	A
USGS	05567500	2017-02-15 14:30	CST	612	A	3.00	A
USGS	05567500	2017-02-15 14:45	CST	623	A	3.02	A
USGS	05567500	2017-02-15 15:00	CST	620	A	3.01	A
USGS	05567500	2017-02-15 15:15	CST	612	A	3.00	A
USGS	05567500	2017-02-15 15:30	CST	620	A	3.01	A
USGS	05567500	2017-02-15 15:45	CST	612	A	3.00	A
USGS	05567500	2017-02-15 16:00	CST	612	A	3.00	A
USGS	05567500	2017-02-15 16:15	CST	612	A	3.00	A
USGS	05567500	2017-02-15 16:30	CST	612	A	3.00	A
USGS	05567500	2017-02-15 16:45	CST	604	A	2.98	A
USGS	05567500	2017-02-15 17:00	CST	608	A	2.99	A
USGS	05567500	2017-02-15 17:15	CST	604	A	2.98	A
USGS	05567500	2017-02-15 17:30	CST	604	A	2.98	A
USGS	05567500	2017-02-15 17:45	CST	604	A	2.98	A
USGS	05567500	2017-02-15 18:00	CST	601	A	2.97	A
USGS	05567500	2017-02-15 18:15	CST	604	A	2.98	A
USGS	05567500	2017-02-15 18:30	CST	601	A	2.97	A
USGS	05567500	2017-02-15 18:45	CST	601	A	2.97	A
USGS	05567500	2017-02-15 19:00	CST	597	A	2.96	A
USGS	05567500	2017-02-15 19:15	CST	601	A	2.97	A
USGS	05567500	2017-02-15 19:30	CST	597	A	2.96	A
USGS	05567500	2017-02-15 19:45	CST	597	A	2.96	A
USGS	05567500	2017-02-15 20:00	CST	597	A	2.96	A
USGS	05567500	2017-02-15 20:15	CST	597	A	2.96	A
USGS	05567500	2017-02-15 20:30	CST	593	A	2.95	A
USGS	05567500	2017-02-15 20:45	CST	597	A	2.96	A
USGS	05567500	2017-02-15 21:00	CST	597	A	2.96	A
USGS	05567500	2017-02-15 21:15	CST	593	A	2.95	A
USGS	05567500	2017-02-15 21:30	CST	589	A	2.94	A
USGS	05567500	2017-02-15 21:45	CST	586	A	2.93	A
USGS	05567500	2017-02-15 22:00	CST	586	A	2.93	A
USGS	05567500	2017-02-15 22:15	CST	586	A	2.93	A
USGS	05567500	2017-02-15 22:30	CST	586	A	2.93	A
USGS	05567500	2017-02-15 22:45	CST	586	A	2.93	A
USGS	05567500	2017-02-15 23:00	CST	586	A	2.93	A
USGS	05567500	2017-02-15 23:15	CST	582	A	2.92	A
USGS	05567500	2017-02-15 23:30	CST	582	A	2.92	A
USGS	05567500	2017-02-15 23:45	CST	578	A	2.91	A
USGS	05567500	2017-02-16 00:00	CST	578	A	2.91	A
USGS	05567500	2017-02-16 00:15	CST	578	A	2.91	A
USGS	05567500	2017-02-16 00:30	CST	574	A	2.90	A
USGS	05567500	2017-02-16 00:45	CST	574	A	2.90	A
USGS	05567500	2017-02-16 01:00	CST	574	A	2.90	A
USGS	05567500	2017-02-16 01:15	CST	574	A	2.90	A
USGS	05567500	2017-02-16 01:30	CST	574	A	2.90	A
USGS	05567500	2017-02-16 01:45	CST	574	A	2.90	A
USGS	05567500	2017-02-16 02:00	CST	571	A	2.89	A
USGS	05567500	2017-02-16 02:15	CST	571	A	2.89	A
USGS	05567500	2017-02-16 02:30	CST	571	A	2.89	A
USGS	05567500	2017-02-16 02:45	CST	571	A	2.89	A
USGS	05567500	2017-02-16 03:00	CST	567	A	2.88	A
USGS	05567500	2017-02-16 03:15	CST	567	A	2.88	A
USGS	05567500	2017-02-16 03:30	CST	567	A	2.88	A
USGS	05567500	2017-02-16 03:45	CST	567	A	2.88	A
USGS	05567500	2017-02-16 04:00	CST	567	A	2.88	A
USGS	05567500	2017-02-16 04:15	CST	567	A	2.88	A
USGS	05567500	2017-02-16 04:30	CST	563	A	2.87	A
USGS	05567500	2017-02-16 04:45	CST	560	A	2.86	A
USGS	05567500	2017-02-16 05:00	CST	563	A	2.87	A
USGS	05567500	2017-02-16 05:15	CST	560	A	2.86	A
USGS	05567500	2017-02-16 05:30	CST	560	A	2.86	A
USGS	05567500	2017-02-16 05:45	CST	560	A	2.86	A
USGS	05567500	2017-02-16 06:00	CST	560	A	2.86	A
USGS	05567500	2017-02-16 06:15	CST	556	A	2.85	A
USGS	05567500	2017-02-16 06:30	CST	560	A	2.86	A
USGS	05567500	2017-02-16 06:45	CST	556	A	2.85	A
USGS	05567500	2017-02-16 07:00	CST	560	A	2.86	A
USGS	05567500	2017-02-16 07:15	CST	560	A	2.86	A
USGS	05567500	2017-02-16 07:30	CST	552	A	2.84	A
USGS	05567500	2017-02-16 07:45	CST	556	A	2.85	A
USGS	05567500	2017-02-16 08:00	CST	556	A	2.85	A
USGS	05567500	2017-02-16 08:15	CST	552	A	2.84	A
USGS	05567500	2017-02-16 08:30	CST	552	A	2.84	A
USGS	05567500	2017-02-16 08:45	CST	552	A	2.84	A
USGS	05567500	2017-02-16 09:00	CST	531	A	2.79	A
USGS	05567500	2017-02-16 09:15	CST	541	A	2.82	A
USGS	05567500	2017-02-16 09:30	CST	531	A	2.79	A
USGS	05567500	2017-02-16 09:45	CST	541	A	2.82	A
USGS	05567500	2017-02-16 10:00	CST	534	A	2.80	A
USGS	05567500	2017-02-16 10:15	CST	531	A	2.79	A
USGS	05567500	2017-02-16 10:30	CST	538	A	2.81	A
USGS	05567500	2017-02-16 10:45	CST	524	A	2.77	A
USGS	05567500	2017-02-16 11:00	CST	531	A	2.79	A
USGS	05567500	2017-02-16 11:15	CST	524	A	2.77	A
USGS	05567500	2017-02-16 11:30	CST	527	A	2.78	A
USGS	05567500	2017-02-16 11:45	CST	531	A	2.79	A
USGS	05567500	2017-02-16 12:00	CST	513	A	2.74	A
USGS	05567500	2017-02-16 12:15	CST	527	A	2.78	A
USGS	05567500	2017-02-16 12:30	CST	520	A	2.76	A
USGS	05567500	2017-02-16 12:45	CST	524	A	2.77	A
USGS	05567500	2017-02-16 13:00	CST	513	A	2.74	A
USGS	05567500	2017-02-16 13:15	CST	506	A	2.72	A
USGS	05567500	2017-02-16 13:30	CST	516	A	2.75	A
USGS	05567500	2017-02-16 13:45	CST	509	A	2.73	A
USGS	05567500	2017-02-16 14:00	CST	520	A	2.76	A
USGS	05567500	2017-02-16 14:15	CST	520	A	2.76	A
USGS	05567500	2017-02-16 14:30	CST	520	A	2.76	A
USGS	05567500	2017-02-16 14:45	CST	516	A	2.75	A
USGS	05567500	2017-02-16 15:00	CST	516	A	2.75	A
USGS	05567500	2017-02-16 15:15	CST	524	A	2.77	A
USGS	05567500	2017-02-16 15:30	CST	513	A	2.74	A
USGS	05567500	2017-02-16 15:45	CST	524	A	2.77	A
USGS	05567500	2017-02-16 16:00	CST	520	A	2.76	A
USGS	05567500	2017-02-16 16:15	CST	513	A	2.74	A
USGS	05567500	2017-02-16 16:30	CST	509	A	2.73	A
USGS	05567500	2017-02-16 16:45	CST	524	A	2.77	A
USGS	05567500	2017-02-16 17:00	CST	520	A	2.76	A
USGS	05567500	2017-02-16 17:15	CST	520	A	2.76	A
USGS	05567500	2017-02-16 17:30	CST	524	A	2.77	A
USGS	05567500	2017-02-16 17:45	CST	524	A	2.77	A
USGS	05567500	2017-02-16 18:00	CST	516	A	2.75	A
USGS	05567500	2017-02-16 18:15	CST	520	A	2.76	A
USGS	05567500	2017-02-16 18:30	CST	516	A	2.75	A
USGS	05567500	2017-02-16 18:45	CST	520	A	2.76	A
USGS	05567500	2017-02-16 19:00	CST	524	A	2.77	A
USGS	05567500	2017-02-16 19:15	CST	520	A	2.76	A
USGS	05567500	2017-02-16 19:30	CST	516	A	2.75	A
USGS	05567500	2017-02-16 19:45	CST	516	A	2.75	A
USGS	05567500	2017-02-16 20:00	CST	516	A	2.75	A
USGS	05567500	2017-02-16 20:15	CST	516	A	2.75	A
USGS	05567500	2017-02-16 20:30	CST	513	A	2.74	A
USGS	05567500	2017-02-16 20:45	CST	516	A	2.75	A
USGS	05567500	2017-02-16 21:00	CST	509	A	2.73	A
USGS	05567500	2017-02-16 21:15	CST	513	A	2.74	A
USGS	05567500	2017-02-16 21:30	CST	516	A	2.75	A
USGS	05567500	2017-02-16 21:45	CST	520	A	2.76	A
USGS	05567500	2017-02-16 22:00	CST	516	A	2.75	A
USGS	05567500	2017-02-16 22:15	CST	520	A	2.76	A
USGS	05567500	2017-02-16 22:30	CST	513	A	2.74	A
USGS	05567500	2017-02-16 22:45	CST	513	A	2.74	A
USGS	05567500	2017-02-16 23:00	CST	499	A	2.70	A
USGS	05567500	2017-02-16 23:15	CST	513	A	2.74	A
USGS	05567500	2017-02-16 23:30	CST	520	A	2.76	A
USGS	05567500	2017-02-16 23:45	CST	516	A	2.75	A
USGS	05567500	2017-02-17 00:00	CST	516	A	2.75	A
USGS	05567500	2017-02-17 00:15	CST	513	A	2.74	A
USGS	05567500	2017-02-17 00:30	CST	516	A	2.75	A
USGS	05567500	2017-02-17 00:45	CST	516	A	2.75	A
USGS	05567500	2017-02-17 01:00	CST	516	A	2.75	A
USGS	05567500	2017-02-17 01:15	CST	516	A	2.75	A
USGS	05567500	2017-02-17 01:30	CST	516	A	2.75	A
USGS	05567500	2017-02-17 01:45	CST	516	A	2.75	A
USGS	05567500	2017-02-17 02:00	CST	516	A	2.75	A
USGS	05567500	2017-02-17 02:15	CST	520	A	2.76	A
USGS	05567500	2017-02-17 02:30	CST	513	A	2.74	A
USGS	05567500	2017-02-17 02:45	CST	513	A	2.74	A
USGS	05567500	2017-02-17 03:00	CST	509	A	2.73	A
USGS	05567500	2017-02-17 03:15	CST	513	A	2.74	A
USGS	05567500	2017-02-17 03:30	CST	509	A	2.73	A
USGS	05567500	2017-02-17 03:45	CST	509	A	2.73	A
USGS	05567500	2017-02-17 04:00	CST	516	A	2.75	A
USGS	05567500	2017-02-17 04:15	CST	516	A	2.75	A
USGS	05567500	2017-02-17 04:30	CST	513	A	2.74	A
USGS	05567500	2017-02-17 04:45	CST	516	A	2.75	A
USGS	05567500	2017-02-17 05:00	CST	516	A	2.75	A
USGS	05567500	2017-02-17 05:15	CST	513	A	2.74	A
USGS	05567500	2017-02-17 05:30	CST	509	A	2.73	A
USGS	05567500	2017-02-17 05:45	CST	516	A	2.75	A
USGS	05567500	2017-02-17 06:00	CST	513	A	2.74	A
USGS	05567500	2017-02-17 06:15	CST	513	A	2.74	A
USGS	05567500	2017-02-17 06:30	CST	513	A	2.74	A
USGS	05567500	2017-02-17 06:45	CST	509	A	2.73	A
USGS	05567500	2017-02-17 07:00	CST	509	A	2.73	A
USGS	05567500	2017-02-17 07:15	CST	509	A	2.73	A
USGS	05567500	2017-02-17 07:30	CST	509	A	2.73	A
USGS	05567500	2017-02-17 07:45	CST	506	A	2.72	A
USGS	05567500	2017-02-17 08:00	CST	506	A	2.72	A
USGS	05567500	2017-02-17 08:15	CST	499	A	2.70	A
USGS	05567500	2017-02-17 08:30	CST	502	A	2.71	A
USGS	05567500	2017-02-17 08:45	CST	502	A	2.71	A
USGS	05567500	2017-02-17 09:00	CST	488	A	2.67	A
USGS	05567500	2017-02-17 09:15	CST	488	A	2.67	A
USGS	05567500	2017-02-17 09:30	CST	495	A	2.69	A
USGS	05567500	2017-02-17 09:45	CST	495	A	2.69	A
USGS	05567500	2017-02-17 10:00	CST	488	A	2.67	A
USGS	05567500	2017-02-17 10:15	CST	482	A	2.65	A
USGS	05567500	2017-02-17 10:30	CST	485	A	2.66	A
USGS	05567500	2017-02-17 10:45	CST	485	A	2.66	A
USGS	05567500	2017-02-17 11:00	CST	488	A	2.67	A
USGS	05567500	2017-02-17 11:15	CST	488	A	2.67	A
USGS	05567500	2017-02-17 11:30	CST	492	A	2.68	A
USGS	05567500	2017-02-17 11:45	CST	482	A	2.65	A
USGS	05567500	2017-02-17 12:00	CST	485	A	2.66	A
USGS	05567500	2017-02-17 12:15	CST	475	A	2.64	A
USGS	05567500	2017-02-17 12:30	CST	475	A	2.64	A
USGS	05567500	2017-02-17 12:45	CST	482	A	2.65	A
USGS	05567500	2017-02-17 13:00	CST	482	A	2.65	A
USGS	05567500	2017-02-17 13:15	CST	475	A	2.64	A
USGS	05567500	2017-02-17 13:30	CST	475	A	2.64	A
USGS	05567500	2017-02-17 13:45	CST	475	A	2.64	A
USGS	05567500	2017-02-17 14:00	CST	485	A	2.66	A
USGS	05567500	2017-02-17 14:15	CST	475	A	2.64	A
USGS	05567500	2017-02-17 14:30	CST	465	A	2.61	A
USGS	05567500	2017-02-17 14:45	CST	471	A	2.63	A
USGS	05567500	2017-02-17 15:00	CST	471	A	2.63	A
USGS	05567500	2017-02-17 15:15	CST	471	A	2.63	A
USGS	05567500	2017-02-17 15:30	CST	475	A	2.64	A
USGS	05567500	2017-02-17 15:45	CST	468	A	2.62	A
USGS	05567500	2017-02-17 16:00	CST	471	A	2.63	A
USGS	05567500	2017-02-17 16:15	CST	475	A	2.64	A
USGS	05567500	2017-02-17 16:30	CST	482	A	2.65	A
USGS	05567500	2017-02-17 16:45	CST	482	A	2.65	A
USGS	05567500	2017-02-17 17:00	CST	471	A	2.63	A
USGS	05567500	2017-02-17 17:15	CST	482	A	2.65	A
USGS	05567500	2017-02-17 17:30	CST	471	A	2.63	A
USGS	05567500	2017-02-17 17:45	CST	488	A	2.67	A
USGS	05567500	2017-02-17 18:00	CST	485	A	2.66	A
USGS	05567500	2017-02-17 18:15	CST	485	A	2.66	A
USGS	05567500	2017-02-17 18:30	CST	485	A	2.66	A
USGS	05567500	2017-02-17 18:45	CST	485	A	2.66	A
USGS	05567500	2017-02-17 19:00	CST	485	A	2.66	A
USGS	05567500	2017-02-17 19:15	CST	485	A	2.66	A
USGS	05567500	2017-02-17 19:30	CST	482	A	2.65	A
USGS	05567500	2017-02-17 19:45	CST	482	A	2.65	A
USGS	05567500	2017-02-17 20:00	CST	482	A	2.65	A
USGS	05567500	2017-02-17 20:15	CST	475	A	2.64	A
USGS	05567500	2017-02-17 20:30	CST	485	A	2.66	A
USGS	05567500	2017-02-17 20:45	CST	482	A	2.65	A
USGS	05567500	2017-02-17 21:00	CST	482	A	2.65	A
USGS	05567500	2017-02-17 21:15	CST	475	A	2.64	A
USGS	05567500	2017-02-17 21:30	CST	471	A	2.63	A
USGS	05567500	2017-02-17 21:45	CST	471	A	2.63	A
USGS	05567500	2017-02-17 22:00	CST	475	A	2.64	A
USGS	05567500	2017-02-17 22:15	CST	475	A	2.64	A
USGS	05567500	2017-02-17 22:30	CST	468	A	2.62	A
USGS	05567500	2017-02-17 22:45	CST	471	A	2.63	A
USGS	05567500	2017-02-17 23:00	CST	471	A	2.63	A
USGS	05567500	2017-02-17 23:15	CST	482	A	2.65	A
USGS	05567500	2017-02-17 23:30	CST	471	A	2.63	A
USGS	05567500	2017-02-17 23:45	CST	471	A	2.63	A
USGS	05567500	2017-02-18 00:00	CST	475	A	2.64	A
USGS	05567500	2017-02-18 00:15	CST	471	A	2.63	A
USGS	05567500	2017-02-18 00:30	CST	475	A	2.64	A
USGS	05567500	2017-02-18 00:45	CST	468	A	2.62	A
USGS	05567500	2017-02-18 01:00	CST	471	A	2.63	A
USGS	05567500	2017-02-18 01:15	CST	471	A	2.63	A
USGS	05567500	2017-02-18 01:30	CST	468	A	2.62	A
USGS	05567500	2017-02-18 01:45	CST	468	A	2.62	A
USGS	05567500	2017-02-18 02:00	CST	461	A	2.60	A
USGS	05567500	2017-02-18 02:15	CST	465	A	2.61	A
USGS	05567500	2017-02-18 02:30	CST	461	A	2.60	A
USGS	05567500	2017-02-18 02:45	CST	465	A	2.61	A
USGS	05567500	2017-02-18 03:00	CST	465	A	2.61	A
USGS	05567500	2017-02-18 03:15	CST	465	A	2.61	A
USGS	05567500	2017-02-18 03:30	CST	468	A	2.62	A
USGS	05567500	2017-02-18 03:45	CST	468	A	2.62	A
USGS	05567500	2017-02-18 04:00	CST	468	A	2.62	A
USGS	05567500	2017-02-18 04:15	CST	468	A	2.62	A
USGS	05567500	2017-02-18 04:30	CST	461	A	2.60	A
USGS	05567500	2017-02-18 04:45	CST	458	A	2.59	A
USGS	05567500	2017-02-18 05:00	CST	458	A	2.59	A
USGS	05567500	2017-02-18 05:15	CST	465	A	2.61	A
USGS	05567500	2017-02-18 05:30	CST	468	A	2.62	A
USGS	05567500	2017-02-18 05:45	CST	465	A	2.61	A
USGS	05567500	2017-02-18 06:00	CST	465	A	2.61	A
USGS	05567500	2017-02-18 06:15	CST	465	A	2.61	A
USGS	05567500	2017-02-18 06:30	CST	465	A	2.61	A
USGS	05567500	2017-02-18 06:45	CST	461	A	2.60	A
USGS	05567500	2017-02-18 07:00	CST	465	A	2.61	A
USGS	05567500	2017-02-18 07:15	CST	461	A	2.60	A
USGS	05567500	2017-02-18 07:30	CST	465	A	2.61	A
USGS	05567500	2017-02-18 07:45	CST	461	A	2.60	A
USGS	05567500	2017-02-18 08:00	CST	461	A	2.60	A
USGS	05567500	2017-02-18 08:15	CST	458	A	2.59	A
USGS	05567500	2017-02-18 08:30	CST	461	A	2.60	A
USGS	05567500	2017-02-18 08:45	CST	454	A	2.58	A
USGS	05567500	2017-02-18 09:00	CST	441	A	2.54	A
USGS	05567500	2017-02-18 09:15	CST	441	A	2.54	A
USGS	05567500	2017-02-18 09:30	CST	444	A	2.55	A
USGS	05567500	2017-02-18 09:45	CST	444	A	2.55	A
USGS	05567500	2017-02-18 10:00	CST	448	A	2.56	A
USGS	05567500	2017-02-18 10:15	CST	444	A	2.55	A
USGS	05567500	2017-02-18 10:30	CST	441	A	2.54	A
USGS	05567500	2017-02-18 10:45	CST	448	A	2.56	A
USGS	05567500	2017-02-18 11:00	CST	448	A	2.56	A
USGS	05567500	2017-02-18 11:15	CST	444	A	2.55	A
USGS	05567500	2017-02-18 11:30	CST	444	A	2.55	A
USGS	05567500	2017-02-18 11:45	CST	448	A	2.56	A
USGS	05567500	2017-02-18 12:00	CST	454	A	2.58	A
USGS	05567500	2017-02-18 12:15	CST	448	A	2.56	A
USGS	05567500	2017-02-18 12:30	CST	458	A	2.59	A
USGS	05567500	2017-02-18 12:45	CST	444	A	2.55	A
USGS	05567500	2017-02-18 13:00	CST	451	A	2.57	A
USGS	05567500	2017-02-18 13:15	CST	448	A	2.56	A
USGS	05567500	2017-02-18 13:30	CST	454	A	2.58	A
USGS	05567500	2017-02-18 13:45	CST	441	A	2.54	A
USGS	05567500	2017-02-18 14:00	CST	454	A	2.58	A
USGS	05567500	2017-02-18 14:15	CST	451	A	2.57	A
USGS	05567500	2017-02-18 14:30	CST	441	A	2.54	A
USGS	05567500	2017-02-18 14:45	CST	451	A	2.57	A
USGS	05567500	2017-02-18 15:00	CST	451	A	2.57	A
USGS	05567500	2017-02-18 15:15	CST	451	A	2.57	A
USGS	05567500	2017-02-18 15:30	CST	448	A	2.56	A
USGS	05567500	2017-02-18 15:45	CST	451	A	2.57	A
USGS	05567500	2017-02-18 16:00	CST	448	A	2.56	A
USGS	05567500	2017-02-18 16:15	CST	448	A	2.56	A
USGS	05567500	2017-02-18 16:30	CST	451	A	2.57	A
USGS	05567500	2017-02-18 16:45	CST	448	A	2.56	A
USGS	05567500	2017-02-18 17:00	CST	448	A	2.56	A
USGS	05567500	2017-02-18 17:15	CST	448	A	2.56	A
USGS	05567500	2017-02-18 17:30	CST	448	A	2.56	A
USGS	05567500	2017-02-18 17:45	CST	448	A	2.56	A
USGS	05567500	2017-02-18 18:00	CST	444	A	2.55	A
USGS	05567500	2017-02-18 18:15	CST	448	A	2.56	A
